observation_id,species_name,common_name,date_observed,location,image_url,notes,observer
OBS0587,Lutra lutra,Eurasian Otter,2025-05-04,Shakarparian Hills,/images/eurasian_otter.jpg,Frequent visitor to the area.,Omar
OBS0588,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-16,Zoo vicinity,/images/asian_palm_civet.jpg,Seen basking in sun near rocks.,Fatima
OBS0589,Pavo cristatus,Indian Peafowl,2025-05-12,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Noticed in canopy while birdwatching.,Farhan
OBS0590,Columba livia,Rock Pigeon,2025-05-12,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.,Aisha
OBS0591,Naja naja,Indian Cobra,2025-05-12,Islamabad University Forest Area,/images/indian_cobra.jpg,Frequent visitor to the area.,Bilal
OBS0592,Columba livia,Rock Pigeon,2025-05-04,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.,Hina
OBS0593,Aquila rapax,Tawny Eagle,2025-05-04,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Flock moving in coordinated pattern.,Kashif
OBS0594,Phoenicurus ochruros,Black Redstart,2025-05-05,Saidpur Village,/images/black_redstart.jpg,Spotted during early morning hike.,Nida
OBS0595,Milvus migrans,Black Kite,2025-05-09,Saidpur Village,/images/black_kite.jpg,Observed feeding near water source.,Usman
OBS0596,Columba livia,Rock Pigeon,2025-05-12,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.,Sana
OBS0597,Alcedo atthis,Common Kingfisher,2025-05-16,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Frequent visitor to the area.,Tariq
OBS0598,Tragelaphus scriptus,Bushbuck,2025-05-01,Shah Allah Ditta Caves,/images/bushbuck.jpg,Rare sighting for this time of year.,Nadia
OBS0599,Buceros bicornis,Great Hornbill,2025-05-12,Shakarparian Hills,/images/great_hornbill.jpg,Heard distinctive call before visual.,Zeeshan
OBS0600,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.,Rabia
OBS0601,Hirundo rustica,Barn Swallow,2025-05-13,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.,Manahil
OBS0602,Hystrix indica,Indian Crested Porcupine,2025-05-11,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Frequent visitor to the area.,Shitba
OBS0603,Columba livia,Rock Pigeon,2025-05-05,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Spotted during early morning hike.,Ali
OBS0604,Axis axis,Chital Deer,2025-05-07,Faisal Mosque,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.,Sara
OBS0605,Felis chaus,Jungle Cat,2025-05-08,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Flock moving in coordinated pattern.,Ahmed
OBS0606,Dendrocygna javanica,Lesser Whistling Duck,2025-05-14,Shakarparian Hills,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS0607,Dendrocygna javanica,Lesser Whistling Duck,2025-05-02,"Trail 4, Margalla Hills",/images/lesser_whistling_duck.jpg,Observed feeding near water source.,Omar
OBS0608,Hirundo rustica,Barn Swallow,2025-05-02,Zoo vicinity,/images/barn_swallow.jpg,Rare sighting for this time of year.,Fatima
OBS0609,Gyps bengalensis,White-rumped Vulture,2025-05-15,"Trail 4, Margalla Hills",/images/white-rumped_vulture.jpg,Flock moving in coordinated pattern.,Farhan
OBS0610,Strix aluco,Tawny Owl,2025-05-06,Saidpur Village,/images/tawny_owl.jpg,Heard distinctive call before visual.,Aisha
OBS0611,Felis chaus,Jungle Cat,2025-05-04,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Observed with juvenile(s) nearby.,Bilal
OBS0612,Axis axis,Chital Deer,2025-05-01,Zoo vicinity,/images/chital_deer.jpg,Frequent visitor to the area.,Hina
OBS0613,Tragelaphus scriptus,Bushbuck,2025-05-11,Pir Sohawa,/images/bushbuck.jpg,Observed with juvenile(s) nearby.,Kashif
OBS0614,Hirundo rustica,Barn Swallow,2025-05-15,Zoo vicinity,/images/barn_swallow.jpg,Unusual behavior noted—possibly nesting.,Nida
OBS0615,Aquila rapax,Tawny Eagle,2025-05-11,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Noticed in canopy while birdwatching.,Usman
OBS0616,Panthera pardus,Common Leopard,2025-05-12,Shah Allah Ditta Caves,/images/common_leopard.jpg,Observed feeding near water source.,Sana
OBS0617,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-10,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed with juvenile(s) nearby.,Tariq
OBS0618,Milvus migrans,Black Kite,2025-05-12,Shah Allah Ditta Caves,/images/black_kite.jpg,Noticed in canopy while birdwatching.,Nadia
OBS0619,Ceryle rudis,Pied Kingfisher,2025-05-01,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Flock moving in coordinated pattern.,Zeeshan
OBS0620,Manis crassicaudata,Indian Pangolin,2025-05-16,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Rabia
OBS0621,Strix aluco,Tawny Owl,2025-05-16,"Trail 3, Margalla Hills",/images/tawny_owl.jpg,Noticed in canopy while birdwatching.,Manahil
OBS0622,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-01,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Frequent visitor to the area.,Shitba
OBS0623,Columba livia,Rock Pigeon,2025-05-14,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Frequent visitor to the area.,Ali
OBS0624,Psittacula krameri,Rose-ringed Parakeet,2025-05-09,Rawal Dam,/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Sara
OBS0625,Naja naja,Indian Cobra,2025-05-09,Shah Allah Ditta Caves,/images/indian_cobra.jpg,Heard distinctive call before visual.,Ahmed
OBS0626,Lutra lutra,Eurasian Otter,2025-05-11,Faisal Mosque,/images/eurasian_otter.jpg,Spotted during early morning hike.,Zainab
OBS0627,Canis aureus,Golden Jackal,2025-05-14,Faisal Mosque,/images/golden_jackal.jpg,Seen basking in sun near rocks.,Omar
OBS0628,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Rawal Dam,/images/indian_grey_mongoose.jpg,Observed feeding near water source.,Fatima
OBS0629,Columba livia,Rock Pigeon,2025-05-12,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Noticed in canopy while birdwatching.,Farhan
OBS0630,Hystrix indica,Indian Crested Porcupine,2025-05-13,Saidpur Village,/images/indian_crested_porcupine.jpg,Frequent visitor to the area.,Aisha
OBS0631,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-06,Rawal Lake,/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.,Bilal
OBS0632,Macaca mulatta,Rhesus Macaque,2025-05-02,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Flock moving in coordinated pattern.,Hina
OBS0633,Columba livia,Rock Pigeon,2025-05-14,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.,Kashif
OBS0634,Columba livia,Rock Pigeon,2025-05-05,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.,Nida
OBS0635,Manis crassicaudata,Indian Pangolin,2025-05-01,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Frequent visitor to the area.,Usman
OBS0636,Strix aluco,Tawny Owl,2025-05-09,Zoo vicinity,/images/tawny_owl.jpg,Spotted during early morning hike.,Sana
OBS0637,Gyps bengalensis,White-rumped Vulture,2025-05-09,"Trail 3, Margalla Hills",/images/white-rumped_vulture.jpg,Heard distinctive call before visual.,Tariq
OBS0638,Canis aureus,Golden Jackal,2025-05-15,"Trail 1, Margalla Hills",/images/golden_jackal.jpg,Flock moving in coordinated pattern.,Nadia
OBS0639,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-11,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Spotted during early morning hike.,Zeeshan
OBS0640,Aythya fuligula,Tufted Duck,2025-05-11,"Trail 2, Margalla Hills",/images/tufted_duck.jpg,Spotted during early morning hike.,Rabia
OBS0641,Canis aureus,Golden Jackal,2025-05-11,Saidpur Village,/images/golden_jackal.jpg,Flock moving in coordinated pattern.,Manahil
OBS0642,Phoenicurus ochruros,Black Redstart,2025-05-16,Daman-e-Koh,/images/black_redstart.jpg,Noticed in canopy while birdwatching.,Shitba
OBS0643,Varanus bengalensis,Bengal Monitor,2025-05-05,Faisal Mosque,/images/bengal_monitor.jpg,Observed feeding near water source.,Ali
OBS0644,Varanus bengalensis,Bengal Monitor,2025-05-14,Zoo vicinity,/images/bengal_monitor.jpg,Observed with juvenile(s) nearby.,Sara
OBS0645,Herpestes edwardsii,Indian Grey Mongoose,2025-05-13,Rawal Dam,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.,Ahmed
OBS0646,Canis aureus,Golden Jackal,2025-05-05,Shakarparian Hills,/images/golden_jackal.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS0647,Psittacula krameri,Rose-ringed Parakeet,2025-05-02,Shah Allah Ditta Caves,/images/rose-ringed_parakeet.jpg,Heard distinctive call before visual.,Omar
OBS0648,Francolinus pondicerianus,Grey Francolin,2025-05-06,Daman-e-Koh,/images/grey_francolin.jpg,Heard distinctive call before visual.,Fatima
OBS0649,Macaca mulatta,Rhesus Macaque,2025-05-09,Faisal Mosque,/images/rhesus_macaque.jpg,Seen basking in sun near rocks.,Farhan
OBS0650,Alcedo atthis,Common Kingfisher,2025-05-12,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Spotted during early morning hike.,Aisha
OBS0651,Milvus migrans,Black Kite,2025-05-06,Zoo vicinity,/images/black_kite.jpg,Frequent visitor to the area.,Bilal
OBS0652,Ceryle rudis,Pied Kingfisher,2025-05-02,Zoo vicinity,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.,Hina
OBS0653,Strix aluco,Tawny Owl,2025-05-14,Rawal Dam,/images/tawny_owl.jpg,Spotted during early morning hike.,Kashif
OBS0654,Axis axis,Chital Deer,2025-05-11,Saidpur Village,/images/chital_deer.jpg,Heard distinctive call before visual.,Nida
OBS0655,Felis chaus,Jungle Cat,2025-05-05,Daman-e-Koh,/images/jungle_cat.jpg,Frequent visitor to the area.,Usman
OBS0656,Hystrix indica,Indian Crested Porcupine,2025-05-10,Daman-e-Koh,/images/indian_crested_porcupine.jpg,Heard distinctive call before visual.,Sana
OBS0657,Tragelaphus scriptus,Bushbuck,2025-05-02,Daman-e-Koh,/images/bushbuck.jpg,Spotted during early morning hike.,Tariq
OBS0658,Gyps bengalensis,White-rumped Vulture,2025-05-02,"Trail 1, Margalla Hills",/images/white-rumped_vulture.jpg,Noticed in canopy while birdwatching.,Nadia
OBS0659,Columba livia,Rock Pigeon,2025-05-02,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.,Zeeshan
OBS0660,Ovis vignei,Urial,2025-05-07,Pir Sohawa,/images/urial.jpg,Seen basking in sun near rocks.,Rabia
OBS0661,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Pir Sohawa,/images/lesser_whistling_duck.jpg,Seen basking in sun near rocks.,Manahil
OBS0662,Alcedo atthis,Common Kingfisher,2025-05-06,Pir Sohawa,/images/common_kingfisher.jpg,Spotted during early morning hike.,Shitba
OBS0663,Aquila rapax,Tawny Eagle,2025-05-12,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Rare sighting for this time of year.,Ali
OBS0664,Varanus bengalensis,Bengal Monitor,2025-05-10,Rawal Dam,/images/bengal_monitor.jpg,Frequent visitor to the area.,Sara
OBS0665,Strix aluco,Tawny Owl,2025-05-08,"Trail 2, Margalla Hills",/images/tawny_owl.jpg,Heard distinctive call before visual.,Ahmed
OBS0666,Alcedo atthis,Common Kingfisher,2025-05-05,"Trail 4, Margalla Hills",/images/common_kingfisher.jpg,Observed feeding near water source.,Zainab
OBS0667,Ovis vignei,Urial,2025-05-08,"Trail 1, Margalla Hills",/images/urial.jpg,Seen basking in sun near rocks.,Omar
OBS0668,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-11,Pir Sohawa,/images/asian_palm_civet.jpg,Frequent visitor to the area.,Fatima
OBS0669,Columba livia,Rock Pigeon,2025-05-12,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.,Farhan
OBS0670,Manis crassicaudata,Indian Pangolin,2025-05-09,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.,Aisha
OBS0671,Tragelaphus scriptus,Bushbuck,2025-05-01,"Trail 1, Margalla Hills",/images/bushbuck.jpg,Frequent visitor to the area.,Bilal
OBS0672,Gyps bengalensis,White-rumped Vulture,2025-05-04,"Trail 1, Margalla Hills",/images/white-rumped_vulture.jpg,Frequent visitor to the area.,Hina
OBS0673,Herpestes edwardsii,Indian Grey Mongoose,2025-05-06,Saidpur Village,/images/indian_grey_mongoose.jpg,Seen basking in sun near rocks.,Kashif
OBS0674,Hirundo rustica,Barn Swallow,2025-05-12,Islamabad University Forest Area,/images/barn_swallow.jpg,Observed with juvenile(s) nearby.,Nida
OBS0675,Herpestes edwardsii,Indian Grey Mongoose,2025-05-09,Faisal Mosque,/images/indian_grey_mongoose.jpg,Spotted during early morning hike.,Usman
OBS0676,Manis crassicaudata,Indian Pangolin,2025-05-16,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Heard distinctive call before visual.,Sana
OBS0677,Naja naja,Indian Cobra,2025-05-05,Daman-e-Koh,/images/indian_cobra.jpg,Frequent visitor to the area.,Tariq
OBS0678,Ceryle rudis,Pied Kingfisher,2025-05-01,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.,Nadia
OBS0679,Alcedo atthis,Common Kingfisher,2025-05-12,Shakarparian Hills,/images/common_kingfisher.jpg,Flock moving in coordinated pattern.,Zeeshan
OBS0680,Ceryle rudis,Pied Kingfisher,2025-05-11,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Observed with juvenile(s) nearby.,Rabia
OBS0681,Macaca mulatta,Rhesus Macaque,2025-05-03,Islamabad University Forest Area,/images/rhesus_macaque.jpg,Spotted during early morning hike.,Manahil
OBS0682,Hirundo rustica,Barn Swallow,2025-05-01,Shakarparian Hills,/images/barn_swallow.jpg,Observed with juvenile(s) nearby.,Shitba
OBS0683,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-03,Shah Allah Ditta Caves,/images/asian_palm_civet.jpg,Heard distinctive call before visual.,Ali
OBS0684,Macaca mulatta,Rhesus Macaque,2025-05-03,"Trail 4, Margalla Hills",/images/rhesus_macaque.jpg,Frequent visitor to the area.,Sara
OBS0685,Felis chaus,Jungle Cat,2025-05-13,Shakarparian Hills,/images/jungle_cat.jpg,Frequent visitor to the area.,Ahmed
OBS0686,Macaca mulatta,Rhesus Macaque,2025-05-01,"Trail 3, Margalla Hills",/images/rhesus_macaque.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS0687,Felis chaus,Jungle Cat,2025-05-14,Daman-e-Koh,/images/jungle_cat.jpg,Seen basking in sun near rocks.,Omar
OBS0688,Hirundo rustica,Barn Swallow,2025-05-06,Shah Allah Ditta Caves,/images/barn_swallow.jpg,Unusual behavior noted—possibly nesting.,Fatima
OBS0689,Axis axis,Chital Deer,2025-05-03,Pir Sohawa,/images/chital_deer.jpg,Observed feeding near water source.,Farhan
OBS0690,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-04,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Seen basking in sun near rocks.,Aisha
OBS0691,Aquila rapax,Tawny Eagle,2025-05-05,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed feeding near water source.,Bilal
OBS0692,Varanus bengalensis,Bengal Monitor,2025-05-05,Shakarparian Hills,/images/bengal_monitor.jpg,Frequent visitor to the area.,Hina
OBS0693,Panthera pardus,Common Leopard,2025-05-01,Saidpur Village,/images/common_leopard.jpg,Noticed in canopy while birdwatching.,Kashif
OBS0694,Ovis vignei,Urial,2025-05-12,Faisal Mosque,/images/urial.jpg,Frequent visitor to the area.,Nida
OBS0695,Ceryle rudis,Pied Kingfisher,2025-05-01,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.,Usman
OBS0696,Hystrix indica,Indian Crested Porcupine,2025-05-03,"Trail 4, Margalla Hills",/images/indian_crested_porcupine.jpg,Flock moving in coordinated pattern.,Sana
OBS0697,Manis crassicaudata,Indian Pangolin,2025-05-06,Faisal Mosque,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Flock moving in coordinated pattern.,Tariq
OBS0698,Strix aluco,Tawny Owl,2025-05-03,Islamabad University Forest Area,/images/tawny_owl.jpg,Noticed in canopy while birdwatching.,Nadia
OBS0699,Ceryle rudis,Pied Kingfisher,2025-05-09,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Heard distinctive call before visual.,Zeeshan
OBS0700,Canis aureus,Golden Jackal,2025-05-03,"Trail 2, Margalla Hills",/images/golden_jackal.jpg,Spotted during early morning hike.,Rabia
OBS0701,Naja naja,Indian Cobra,2025-05-15,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Seen basking in sun near rocks.,Manahil
OBS0702,Tragelaphus scriptus,Bushbuck,2025-05-09,Faisal Mosque,/images/bushbuck.jpg,Observed with juvenile(s) nearby.,Shitba
OBS0703,Francolinus pondicerianus,Grey Francolin,2025-05-11,Islamabad University Forest Area,/images/grey_francolin.jpg,Heard distinctive call before visual.,Ali
OBS0704,Macaca mulatta,Rhesus Macaque,2025-05-02,"Trail 2, Margalla Hills",/images/rhesus_macaque.jpg,Frequent visitor to the area.,Sara
OBS0705,Psittacula krameri,Rose-ringed Parakeet,2025-05-12,"Trail 4, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed with juvenile(s) nearby.,Ahmed
OBS0706,Strix aluco,Tawny Owl,2025-05-07,"Trail 2, Margalla Hills",/images/tawny_owl.jpg,Unusual behavior noted—possibly nesting.,Zainab
OBS0707,Alcedo atthis,Common Kingfisher,2025-05-11,Daman-e-Koh,/images/common_kingfisher.jpg,Observed feeding near water source.,Omar
OBS0708,Ovis vignei,Urial,2025-05-05,Rawal Dam,/images/urial.jpg,Spotted during early morning hike.,Fatima
OBS0709,Pavo cristatus,Indian Peafowl,2025-05-11,Pir Sohawa,/images/indian_peafowl.jpg,Noticed in canopy while birdwatching.,Farhan
OBS0710,Felis chaus,Jungle Cat,2025-05-04,Shakarparian Hills,/images/jungle_cat.jpg,Frequent visitor to the area.,Aisha
OBS0711,Strix aluco,Tawny Owl,2025-05-16,Pir Sohawa,/images/tawny_owl.jpg,Heard distinctive call before visual.,Bilal
OBS0712,Milvus migrans,Black Kite,2025-05-10,"Trail 3, Margalla Hills",/images/black_kite.jpg,Noticed in canopy while birdwatching.,Hina
OBS0713,Psittacula krameri,Rose-ringed Parakeet,2025-05-05,"Trail 2, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.,Kashif
OBS0714,Ceryle rudis,Pied Kingfisher,2025-05-09,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Rare sighting for this time of year.,Nida
