observation_id,species_name,common_name,date_observed,location,image_url,notes
OBS0479,Ceryle rudis,Pied Kingfisher,2025-05-15,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Flock moving in coordinated pattern.
OBS0480,Aquila rapax,Tawny Eagle,2025-05-08,"Trail 2, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Rare sighting for this time of year.
OBS0481,Dendrocygna javanica,Lesser Whistling Duck,2025-05-12,Shah Allah Ditta Caves,/images/lesser_whistling_duck.jpg,Observed with juvenile(s) nearby.
OBS0482,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-03,"Trail 1, Margalla Hills",/images/asian_palm_civet.jpg,Observed with juvenile(s) nearby.
OBS0483,Lutra lutra,Eurasian Otter,2025-05-10,Shakarparian Hills,/images/eurasian_otter.jpg,Seen basking in sun near rocks.
OBS0484,Hystrix indica,Indian Crested Porcupine,2025-05-13,Pir Sohawa,/images/indian_crested_porcupine.jpg,Observed feeding near water source.
OBS0485,Manis crassicaudata,Indian Pangolin,2025-05-09,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Observed with juvenile(s) nearby.
OBS0486,Axis axis,Chital Deer,2025-05-04,"Trail 2, Margalla Hills",/images/chital_deer.jpg,Observed feeding near water source.
OBS0487,Hystrix indica,Indian Crested Porcupine,2025-05-13,Rawal Dam,/images/indian_crested_porcupine.jpg,Unusual behavior noted—possibly nesting.
OBS0488,Dendrocygna javanica,Lesser Whistling Duck,2025-05-02,Rawal Lake,/images/lesser_whistling_duck.jpg,Spotted during early morning hike.
OBS0489,Pavo cristatus,Indian Peafowl,2025-05-08,Faisal Mosque,/images/indian_peafowl.jpg,Seen basking in sun near rocks.
OBS0490,Buceros bicornis,Great Hornbill,2025-05-16,Faisal Mosque,/images/great_hornbill.jpg,Rare sighting for this time of year.
OBS0491,Buceros bicornis,Great Hornbill,2025-05-11,Shah Allah Ditta Caves,/images/great_hornbill.jpg,Seen basking in sun near rocks.
OBS0492,Strix aluco,Tawny Owl,2025-05-10,"Trail 2, Margalla Hills",/images/tawny_owl.jpg,Flock moving in coordinated pattern.
OBS0493,Axis axis,Chital Deer,2025-05-09,Shah Allah Ditta Caves,/images/chital_deer.jpg,Rare sighting for this time of year.
OBS0494,Buceros bicornis,Great Hornbill,2025-05-15,Shah Allah Ditta Caves,/images/great_hornbill.jpg,Spotted during early morning hike.
OBS0495,Varanus bengalensis,Bengal Monitor,2025-05-09,Zoo vicinity,/images/bengal_monitor.jpg,Frequent visitor to the area.
OBS0496,Herpestes edwardsii,Indian Grey Mongoose,2025-05-07,Faisal Mosque,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS0497,Tragelaphus scriptus,Bushbuck,2025-05-09,Zoo vicinity,/images/bushbuck.jpg,Seen basking in sun near rocks.
OBS0498,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-06,Rawal Dam,/images/asian_palm_civet.jpg,Seen basking in sun near rocks.
OBS0499,Hystrix indica,Indian Crested Porcupine,2025-05-13,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Observed feeding near water source.
OBS0500,Alcedo atthis,Common Kingfisher,2025-05-07,Daman-e-Koh,/images/common_kingfisher.jpg,Noticed in canopy while birdwatching.
OBS0501,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,Pir Sohawa,/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.
OBS0502,Hirundo rustica,Barn Swallow,2025-05-14,Daman-e-Koh,/images/barn_swallow.jpg,Flock moving in coordinated pattern.
OBS0503,Axis axis,Chital Deer,2025-05-09,"Trail 3, Margalla Hills",/images/chital_deer.jpg,Heard distinctive call before visual.
OBS0504,Macaca mulatta,Rhesus Macaque,2025-05-04,Saidpur Village,/images/rhesus_macaque.jpg,Seen basking in sun near rocks.
OBS0505,Psittacula krameri,Rose-ringed Parakeet,2025-05-12,"Trail 1, Margalla Hills",/images/rose-ringed_parakeet.jpg,Observed feeding near water source.
OBS0506,Lutra lutra,Eurasian Otter,2025-05-11,Rawal Lake,/images/eurasian_otter.jpg,Heard distinctive call before visual.
OBS0507,Felis chaus,Jungle Cat,2025-05-07,Faisal Mosque,/images/jungle_cat.jpg,Heard distinctive call before visual.
OBS0508,Alcedo atthis,Common Kingfisher,2025-05-01,"Trail 4, Margalla Hills",/images/common_kingfisher.jpg,Spotted during early morning hike.
OBS0509,Macaca mulatta,Rhesus Macaque,2025-05-15,Saidpur Village,/images/rhesus_macaque.jpg,Unusual behavior noted—possibly nesting.
OBS0510,Columba livia,Rock Pigeon,2025-05-01,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Seen basking in sun near rocks.
OBS0511,Herpestes edwardsii,Indian Grey Mongoose,2025-05-06,Faisal Mosque,/images/indian_grey_mongoose.jpg,Rare sighting for this time of year.
OBS0512,Phoenicurus ochruros,Black Redstart,2025-05-06,"Trail 2, Margalla Hills",/images/black_redstart.jpg,Flock moving in coordinated pattern.
OBS0513,Strix aluco,Tawny Owl,2025-05-08,Saidpur Village,/images/tawny_owl.jpg,Flock moving in coordinated pattern.
OBS0514,Hystrix indica,Indian Crested Porcupine,2025-05-02,"Trail 4, Margalla Hills",/images/indian_crested_porcupine.jpg,Unusual behavior noted—possibly nesting.
OBS0515,Milvus migrans,Black Kite,2025-05-04,"Trail 2, Margalla Hills",/images/black_kite.jpg,Rare sighting for this time of year.
OBS0516,Tragelaphus scriptus,Bushbuck,2025-05-03,Faisal Mosque,/images/bushbuck.jpg,Seen basking in sun near rocks.
OBS0517,Felis chaus,Jungle Cat,2025-05-06,"Trail 4, Margalla Hills",/images/jungle_cat.jpg,Observed with juvenile(s) nearby.
OBS0518,Alcedo atthis,Common Kingfisher,2025-05-07,"Trail 2, Margalla Hills",/images/common_kingfisher.jpg,Seen basking in sun near rocks.
OBS0519,Alcedo atthis,Common Kingfisher,2025-05-02,"Trail 2, Margalla Hills",/images/common_kingfisher.jpg,Rare sighting for this time of year.
OBS0520,Manis crassicaudata,Indian Pangolin,2025-05-02,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Rare sighting for this time of year.
OBS0521,Herpestes edwardsii,Indian Grey Mongoose,2025-05-15,"Trail 1, Margalla Hills",/images/indian_grey_mongoose.jpg,Seen basking in sun near rocks.
OBS0522,Dendrocygna javanica,Lesser Whistling Duck,2025-05-09,Rawal Dam,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.
OBS0523,Panthera pardus,Common Leopard,2025-05-08,Faisal Mosque,/images/common_leopard.jpg,Frequent visitor to the area.
OBS0524,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-03,Faisal Mosque,/images/asian_palm_civet.jpg,Spotted during early morning hike.
OBS0525,Lutra lutra,Eurasian Otter,2025-05-04,"Trail 3, Margalla Hills",/images/eurasian_otter.jpg,Rare sighting for this time of year.
OBS0526,Buceros bicornis,Great Hornbill,2025-05-03,Islamabad University Forest Area,/images/great_hornbill.jpg,Flock moving in coordinated pattern.
OBS0527,Columba livia,Rock Pigeon,2025-05-05,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.
OBS0528,Naja naja,Indian Cobra,2025-05-02,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Observed with juvenile(s) nearby.
OBS0529,Buceros bicornis,Great Hornbill,2025-05-03,Rawal Dam,/images/great_hornbill.jpg,Seen basking in sun near rocks.
OBS0530,Ovis vignei,Urial,2025-05-16,"Trail 1, Margalla Hills",/images/urial.jpg,Rare sighting for this time of year.
OBS0531,Dendrocygna javanica,Lesser Whistling Duck,2025-05-16,Rawal Lake,/images/lesser_whistling_duck.jpg,Heard distinctive call before visual.
OBS0532,Manis crassicaudata,Indian Pangolin,2025-05-08,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.
OBS0533,Macaca mulatta,Rhesus Macaque,2025-05-10,"Trail 1, Margalla Hills",/images/rhesus_macaque.jpg,Unusual behavior noted—possibly nesting.
OBS0534,Columba livia,Rock Pigeon,2025-05-13,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.
OBS0535,Buceros bicornis,Great Hornbill,2025-05-13,Zoo vicinity,/images/great_hornbill.jpg,Heard distinctive call before visual.
OBS0536,Aythya fuligula,Tufted Duck,2025-05-01,Islamabad University Forest Area,/images/tufted_duck.jpg,Seen basking in sun near rocks.
OBS0537,Tragelaphus scriptus,Bushbuck,2025-05-12,"Trail 2, Margalla Hills",/images/bushbuck.jpg,Frequent visitor to the area.
OBS0538,Columba livia,Rock Pigeon,2025-05-09,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Observed feeding near water source.
OBS0539,Lutra lutra,Eurasian Otter,2025-05-10,Pir Sohawa,/images/eurasian_otter.jpg,Observed with juvenile(s) nearby.
OBS0540,Pavo cristatus,Indian Peafowl,2025-05-14,Shakarparian Hills,/images/indian_peafowl.jpg,Rare sighting for this time of year.
OBS0541,Columba livia,Rock Pigeon,2025-05-13,"Trail 3, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Seen basking in sun near rocks.
OBS0542,Ceryle rudis,Pied Kingfisher,2025-05-04,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Seen basking in sun near rocks.
OBS0543,Alcedo atthis,Common Kingfisher,2025-05-16,"Trail 2, Margalla Hills",/images/common_kingfisher.jpg,Observed with juvenile(s) nearby.
OBS0544,Strix aluco,Tawny Owl,2025-05-02,"Trail 1, Margalla Hills",/images/tawny_owl.jpg,Flock moving in coordinated pattern.
OBS0545,Ovis vignei,Urial,2025-05-11,Faisal Mosque,/images/urial.jpg,Observed with juvenile(s) nearby.
OBS0546,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-13,Pir Sohawa,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Observed feeding near water source.
OBS0547,Herpestes edwardsii,Indian Grey Mongoose,2025-05-12,Faisal Mosque,/images/indian_grey_mongoose.jpg,Observed with juvenile(s) nearby.
OBS0548,Tragelaphus scriptus,Bushbuck,2025-05-06,Rawal Lake,/images/bushbuck.jpg,Noticed in canopy while birdwatching.
OBS0549,Strix aluco,Tawny Owl,2025-05-07,Rawal Dam,/images/tawny_owl.jpg,Rare sighting for this time of year.
OBS0550,Axis axis,Chital Deer,2025-05-08,Pir Sohawa,/images/chital_deer.jpg,Seen basking in sun near rocks.
OBS0551,Aquila rapax,Tawny Eagle,2025-05-01,"Trail 1, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Spotted during early morning hike.
OBS0552,Phoenicurus ochruros,Black Redstart,2025-05-02,Islamabad University Forest Area,/images/black_redstart.jpg,Observed with juvenile(s) nearby.
OBS0553,Macaca mulatta,Rhesus Macaque,2025-05-15,Faisal Mosque,/images/rhesus_macaque.jpg,Flock moving in coordinated pattern.
OBS0554,Columba livia,Rock Pigeon,2025-05-07,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Flock moving in coordinated pattern.
OBS0555,Pavo cristatus,Indian Peafowl,2025-05-02,Islamabad University Forest Area,/images/indian_peafowl.jpg,Rare sighting for this time of year.
OBS0556,Buceros bicornis,Great Hornbill,2025-05-14,Islamabad University Forest Area,/images/great_hornbill.jpg,Unusual behavior noted—possibly nesting.
OBS0557,Panthera pardus,Common Leopard,2025-05-13,Islamabad University Forest Area,/images/common_leopard.jpg,Seen basking in sun near rocks.
OBS0558,Macaca mulatta,Rhesus Macaque,2025-05-07,Daman-e-Koh,/images/rhesus_macaque.jpg,Rare sighting for this time of year.
OBS0559,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-03,Islamabad University Forest Area,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Spotted during early morning hike.
OBS0560,Ceryle rudis,Pied Kingfisher,2025-05-09,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Frequent visitor to the area.
OBS0561,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-09,Rawal Lake,/images/asian_palm_civet.jpg,Observed feeding near water source.
OBS0562,Columba livia,Rock Pigeon,2025-05-08,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Spotted during early morning hike.
OBS0563,Buceros bicornis,Great Hornbill,2025-05-04,"Trail 4, Margalla Hills",/images/great_hornbill.jpg,Noticed in canopy while birdwatching.
OBS0564,Naja naja,Indian Cobra,2025-05-02,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Rare sighting for this time of year.
OBS0565,Macaca mulatta,Rhesus Macaque,2025-05-01,Faisal Mosque,/images/rhesus_macaque.jpg,Heard distinctive call before visual.
OBS0566,Pavo cristatus,Indian Peafowl,2025-05-10,Shakarparian Hills,/images/indian_peafowl.jpg,Observed feeding near water source.
OBS0567,Milvus migrans,Black Kite,2025-05-06,Rawal Lake,/images/black_kite.jpg,Observed with juvenile(s) nearby.
OBS0568,Hirundo rustica,Barn Swallow,2025-05-13,Pir Sohawa,/images/barn_swallow.jpg,Seen basking in sun near rocks.
OBS0569,Gyps bengalensis,White-rumped Vulture,2025-05-08,Saidpur Village,/images/white-rumped_vulture.jpg,Rare sighting for this time of year.
OBS0570,Aythya fuligula,Tufted Duck,2025-05-15,"Trail 2, Margalla Hills",/images/tufted_duck.jpg,Noticed in canopy while birdwatching.
OBS0571,Pavo cristatus,Indian Peafowl,2025-05-04,Rawal Dam,/images/indian_peafowl.jpg,Seen basking in sun near rocks.
OBS0572,Hystrix indica,Indian Crested Porcupine,2025-05-06,Shah Allah Ditta Caves,/images/indian_crested_porcupine.jpg,Noticed in canopy while birdwatching.
OBS0573,Aquila rapax,Tawny Eagle,2025-05-13,Saidpur Village,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Observed with juvenile(s) nearby.
OBS0574,Tragelaphus scriptus,Bushbuck,2025-05-16,Saidpur Village,/images/bushbuck.jpg,Spotted during early morning hike.
OBS0575,Macaca mulatta,Rhesus Macaque,2025-05-16,"Trail 4, Margalla Hills",/images/rhesus_macaque.jpg,Observed feeding near water source.
OBS0576,Tragelaphus scriptus,Bushbuck,2025-05-09,Islamabad University Forest Area,/images/bushbuck.jpg,Flock moving in coordinated pattern.
OBS0577,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-04,Islamabad University Forest Area,/images/asian_palm_civet.jpg,Flock moving in coordinated pattern.
OBS0578,Milvus migrans,Black Kite,2025-05-04,"Trail 3, Margalla Hills",/images/black_kite.jpg,Spotted during early morning hike.
OBS0579,Canis aureus,Golden Jackal,2025-05-04,Shah Allah Ditta Caves,/images/golden_jackal.jpg,Frequent visitor to the area.
OBS0580,Manis crassicaudata,Indian Pangolin,2025-05-06,"Trail 4, Margalla Hills",https://upload.wikimedia.org/wikipedia/commons/4/4a/Indian_Pangolin_Manis_crassicaudata_by_Sujoy.jpg,Noticed in canopy while birdwatching.
OBS0581,Alcedo atthis,Common Kingfisher,2025-05-01,"Trail 4, Margalla Hills",/images/common_kingfisher.jpg,Frequent visitor to the area.
OBS0582,Naja naja,Indian Cobra,2025-05-06,"Trail 1, Margalla Hills",/images/indian_cobra.jpg,Flock moving in coordinated pattern.
OBS0583,Gyps bengalensis,White-rumped Vulture,2025-05-02,"Trail 4, Margalla Hills",/images/white-rumped_vulture.jpg,Seen basking in sun near rocks.
OBS0584,Haliaeetus leucoryphus,Pallas's Fish Eagle,2025-05-10,Shakarparian Hills,https://upload.wikimedia.org/wikipedia/commons/9/99/Haliaeetus_leucoryphus_-captive_-India-8a.jpg,Heard distinctive call before visual.
OBS0585,Psittacula krameri,Rose-ringed Parakeet,2025-05-07,Islamabad University Forest Area,/images/rose-ringed_parakeet.jpg,Spotted during early morning hike.
OBS0586,Ceryle rudis,Pied Kingfisher,2025-05-11,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/1/15/Ceryle_rudis_238646426.jpg,Flock moving in coordinated pattern.
OBS0587,Lutra lutra,Eurasian Otter,2025-05-04,Shakarparian Hills,/images/eurasian_otter.jpg,Frequent visitor to the area.
OBS0588,Paradoxurus hermaphroditus,Asian Palm Civet,2025-05-16,Zoo vicinity,/images/asian_palm_civet.jpg,Seen basking in sun near rocks.
OBS0589,Pavo cristatus,Indian Peafowl,2025-05-12,"Trail 4, Margalla Hills",/images/indian_peafowl.jpg,Noticed in canopy while birdwatching.
OBS0590,Columba livia,Rock Pigeon,2025-05-12,Shah Allah Ditta Caves,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Unusual behavior noted—possibly nesting.
OBS0591,Naja naja,Indian Cobra,2025-05-12,Islamabad University Forest Area,/images/indian_cobra.jpg,Frequent visitor to the area.
OBS0592,Columba livia,Rock Pigeon,2025-05-04,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Heard distinctive call before visual.
OBS0593,Aquila rapax,Tawny Eagle,2025-05-04,Daman-e-Koh,https://upload.wikimedia.org/wikipedia/commons/7/7a/Aquila_rapax_440543675.jpg,Flock moving in coordinated pattern.
OBS0594,Phoenicurus ochruros,Black Redstart,2025-05-05,Saidpur Village,/images/black_redstart.jpg,Spotted during early morning hike.
OBS0595,Milvus migrans,Black Kite,2025-05-09,Saidpur Village,/images/black_kite.jpg,Observed feeding near water source.
OBS0596,Columba livia,Rock Pigeon,2025-05-12,Rawal Lake,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Rare sighting for this time of year.
OBS0597,Alcedo atthis,Common Kingfisher,2025-05-16,"Trail 3, Margalla Hills",/images/common_kingfisher.jpg,Frequent visitor to the area.
OBS0598,Tragelaphus scriptus,Bushbuck,2025-05-01,Shah Allah Ditta Caves,/images/bushbuck.jpg,Rare sighting for this time of year.
OBS0599,Buceros bicornis,Great Hornbill,2025-05-12,Shakarparian Hills,/images/great_hornbill.jpg,Heard distinctive call before visual.
OBS0600,Dendrocygna javanica,Lesser Whistling Duck,2025-05-04,Islamabad University Forest Area,/images/lesser_whistling_duck.jpg,Frequent visitor to the area.
OBS0601,Hirundo rustica,Barn Swallow,2025-05-13,"Trail 1, Margalla Hills",/images/barn_swallow.jpg,Seen basking in sun near rocks.
OBS0602,Hystrix indica,Indian Crested Porcupine,2025-05-11,"Trail 2, Margalla Hills",/images/indian_crested_porcupine.jpg,Frequent visitor to the area.
OBS0603,Columba livia,Rock Pigeon,2025-05-05,Rawal Dam,https://upload.wikimedia.org/wikipedia/commons/8/86/Columba_livia_domestica_66335414.png,Spotted during early morning hike.
OBS0604,Axis axis,Chital Deer,2025-05-07,Faisal Mosque,/images/chital_deer.jpg,Unusual behavior noted—possibly nesting.
OBS0605,Felis chaus,Jungle Cat,2025-05-08,"Trail 2, Margalla Hills",/images/jungle_cat.jpg,Flock moving in coordinated pattern.
OBS0606,Dendrocygna javanica,Lesser Whistling Duck,2025-05-14,Shakarparian Hills,/images/lesser_whistling_duck.jpg,Unusual behavior noted—possibly nesting.
